time,open,close,high,low,vol,bollUpper,bollMiddle,bollLower,slowK,slowD,slowJ,td9,eneUpper,eneLower
2021-01-29,3201.67,3128.86,3221.11,3070.04,2517361896,3346.45,3172.65,2998.84,43.49,60.49,9.51,2,3581.52,2871.67
2021-02-01,3134.79,3159.99,3189.85,3123.44,2141757740,3345.22,3176.74,3008.26,37.39,52.79,6.58,2,3582.72,2872.63
2021-02-02,3176.25,3228.7,3232.43,3130.76,2072192727,3349.15,3183.28,3017.4,39.72,48.43,22.3,2,3598.72,2885.46
2021-02-03,3245.26,3223.77,3276.23,3218.87,2229776152,3352.4,3188.71,3025.02,40.82,45.89,30.67,2,3600.81,2887.14
2021-02-04,3208.65,3200.55,3248.28,3155.79,2083735556,3353.93,3190.62,3027.31,39.38,43.72,30.71,2,3591.58,2879.74
2021-02-05,3224.85,3193.71,3256.72,3191.46,2008290115,3355.05,3192.76,3030.48,41.79,43.08,39.21,2,3573.32,2865.09
2021-02-08,3202.48,3278.06,3278.06,3162.59,1929879255,3361.56,3202.02,3042.49,58.52,48.23,79.12,2,3564.75,2858.23
2021-02-09,3291.5,3334.24,3339.97,3273.06,1970601147,3378.89,3209.72,3040.55,71.64,56.03,102.86,2,3573.18,2864.98
2021-02-10,3350.32,3413.81,3427.82,3314.67,1916833572,3410.66,3223.89,3037.12,79.79,63.95,111.47,2,3587.91,2876.8
2021-02-18,3475.89,3320.14,3476.0,3300.18,2648038537,3415.92,3235.44,3054.96,71.79,66.56,82.24,2,3605.48,2890.88
2021-02-19,3289.01,3285.53,3308.75,3195.95,2440388530,3413.92,3245.22,3076.53,62.8,65.31,57.79,2,3622.87,2904.83
2021-02-22,3278.59,3138.67,3278.59,3138.65,2943883502,3414.65,3244.7,3074.74,41.87,57.5,10.62,2,3620.51,2902.93
2021-02-23,3099.19,3112.36,3156.37,3090.32,2024252524,3411.15,3246.09,3081.03,29.82,48.27,-7.09,2,3607.59,2892.57
2021-02-24,3112.72,3007.46,3125.24,2973.88,2263296367,3430.91,3236.22,3041.52,22.11,39.55,-12.78,2,3583.58,2873.32
2021-02-25,3040.9,2977.18,3045.0,2969.03,1931219267,3444.35,3220.89,2997.43,15.27,31.46,-17.09,2,3558.79,2853.44
2021-02-26,2907.48,2914.11,2961.03,2887.81,2119556467,3449.7,3198.68,2947.66,11.67,24.86,-14.71,2,3527.75,2828.56
2021-03-01,2958.53,2994.75,2998.03,2935.08,2087618113,3435.86,3180.66,2925.46,13.84,21.19,-0.85,2,3496.31,2803.34
2021-03-02,3019.1,2966.89,3023.21,2937.89,1979526112,3434.8,3166.08,2897.37,13.71,18.7,3.74,2,3455.53,2770.65
2021-03-03,2951.29,2997.75,2997.99,2933.83,1673213827,3424.74,3151.92,2879.1,17.85,18.41,16.71,2,3409.35,2733.62
2021-03-04,2962.52,2851.87,2962.52,2841.15,2122686205,3438.84,3136.42,2834.0,12.71,16.51,5.12,2,3357.37,2691.94
2021-03-05,2800.25,2871.97,2897.17,2800.25,1994046559,3447.26,3123.58,2799.89,15.19,16.07,13.42,2,3311.46,2655.14
2021-03-08,2889.08,2728.84,2905.47,2726.34,2275313992,3467.82,3102.02,2736.22,10.34,14.16,2.69,2,3265.97,2618.66
2021-03-09,2717.17,2633.45,2733.98,2608.24,2276311511,3485.74,3072.26,2658.77,8.81,12.38,1.69,2,3212.81,2576.04
2021-03-10,2708.23,2676.7,2720.25,2665.7,1858420243,3486.13,3044.9,2603.68,11.38,12.04,10.04,2,3176.1,2546.6
2021-03-11,2682.95,2746.58,2768.95,2677.57,1824883968,3475.6,3022.2,2568.8,18.7,14.26,27.57,2,3150.5,2526.08
2021-03-12,2768.58,2756.81,2771.87,2711.33,1686306812,3460.65,3000.36,2540.07,24.4,17.64,37.91,2,3133.04,2512.08
2021-03-15,2737.45,2644.01,2737.45,2612.45,1711612625,3435.37,2968.66,2501.95,19.32,18.2,21.57,2,3094.11,2480.86
2021-03-16,2664.69,2672.12,2678.92,2629.36,1482207827,3387.54,2935.55,2483.56,18.89,18.43,19.82,2,3061.39,2454.63
2021-03-17,2662.93,2704.14,2717.67,2631.73,1421845405,3305.31,2900.07,2494.83,23.35,20.07,29.91,2,3028.8,2428.5
2021-03-18,2717.27,2748.73,2760.79,2713.85,1577454917,3232.39,2871.5,2510.61,31.32,23.82,46.32,2,3017.35,2419.32
2021-03-19,2697.83,2671.52,2726.87,2654.0,1473232307,3157.32,2840.8,2524.28,33.77,27.14,47.04,2,2995.1,2401.48
2021-03-22,2683.64,2698.26,2729.1,2665.62,1372857276,3109.57,2818.78,2527.98,40.46,31.58,58.21,2,2991.71,2398.76
2021-03-23,2684.64,2668.08,2708.96,2641.37,1620375294,3060.93,2796.56,2532.19,38.6,33.92,47.97,2,2995.55,2401.84
2021-03-24,2650.37,2634.61,2678.4,2623.29,1609524730,3032.58,2777.92,2523.26,30.37,32.74,25.63,2,2990.88,2398.09
2021-03-25,2609.38,2656.0,2670.9,2603.94,1484666582,3004.45,2761.86,2519.26,31.31,32.26,29.41,2,2980.83,2390.03
2021-03-26,2672.91,2745.4,2754.3,2672.91,1651094001,2985.77,2753.42,2521.08,50.94,38.49,75.84,2,2979.56,2389.02
2021-03-29,2747.86,2733.96,2768.14,2716.95,1497506539,2944.67,2740.38,2536.1,60.35,45.77,89.51,2,2989.54,2397.02
2021-03-30,2728.49,2771.32,2779.87,2722.23,1403077280,2907.47,2730.61,2553.74,71.95,54.5,106.85,2,3000.55,2405.85
2021-03-31,2770.33,2758.5,2777.08,2731.22,1263453741,2847.45,2718.64,2589.83,77.25,62.08,107.58,2,3006.59,2410.69
2021-04-01,2766.42,2815.41,2819.41,2766.42,1307804759,2838.89,2716.82,2594.75,84.21,69.46,113.72,2,3013.99,2416.62
2021-04-02,2828.35,2852.23,2871.11,2820.01,1517661160,2833.1,2715.83,2598.57,87.12,75.35,110.67,2,3034.05,2432.71
2021-04-06,2865.44,2831.6,2871.87,2814.49,1288556565,2848.61,2720.97,2593.33,86.4,79.03,101.15,2,3048.85,2444.57
2021-04-07,2843.57,2807.2,2843.57,2773.67,1391971654,2855.93,2729.66,2603.39,82.89,80.32,88.03,2,3064.29,2456.95
2021-04-08,2793.17,2826.99,2838.94,2778.87,1339028259,2867.76,2737.17,2606.59,81.07,80.57,82.08,0,3085.65,2474.08
2021-04-09,2823.78,2783.33,2829.96,2772.31,1228009279,2871.1,2739.01,2606.92,68.33,76.49,52.01,2,3099.78,2485.41
2021-04-12,2789.78,2719.95,2813.49,2711.84,1530355079,2869.24,2737.17,2605.1,47.24,66.74,8.25,2,3096.95,2483.14
2021-04-13,2719.56,2742.85,2785.14,2719.56,1436153466,2867.07,2742.11,2617.15,37.96,57.15,-0.43,2,3097.94,2483.93
2021-04-14,2753.67,2804.41,2809.16,2753.67,1313619211,2872.17,2748.72,2625.28,44.59,52.96,27.84,2,3101.61,2486.88
2021-04-15,2787.25,2790.64,2793.67,2761.29,1132446793,2876.0,2753.05,2630.1,46.14,50.69,37.04,2,3105.18,2489.74
2021-04-16,2801.74,2783.37,2802.62,2744.68,1327378373,2878.41,2754.78,2631.15,45.66,49.01,38.95,2,3101.63,2486.89
2021-04-19,2777.02,2898.73,2899.73,2769.65,1878459603,2898.53,2766.14,2633.76,63.59,53.87,83.04,2,3106.79,2491.03
2021-04-20,2880.06,2896.11,2922.03,2870.29,1627988882,2916.0,2776.03,2636.06,71.62,59.79,95.28,2,3113.95,2496.77
2021-04-21,2873.36,2916.97,2920.72,2867.21,1400909418,2932.05,2788.48,2644.9,80.28,66.62,107.6,2,3126.13,2506.54
2021-04-22,2941.3,2939.39,2950.23,2901.92,1565534663,2943.38,2803.72,2664.06,85.34,72.86,110.29,2,3138.61,2516.54
2021-04-23,2938.93,2994.49,3009.27,2937.94,1701504663,2966.5,2820.64,2674.79,88.52,78.08,109.41,2,3162.05,2535.33
2021-04-26,3019.3,2969.4,3057.12,2965.01,2044226609,2986.97,2831.84,2676.71,82.99,79.72,89.54,2,3189.74,2557.54
2021-04-27,2964.03,2986.03,2986.03,2946.8,1714050727,3006.52,2844.45,2682.37,81.08,80.17,82.89,0,3216.73,2579.18
2021-04-28,2990.7,3050.58,3052.04,2980.65,1792540304,3039.84,2858.41,2676.98,86.69,82.34,95.38,0,3244.05,2601.09
2021-04-29,3053.74,3051.42,3068.6,3014.55,1664798829,3066.74,2873.06,2679.37,89.21,84.63,98.36,0,3273.0,2624.3
2021-04-30,3040.65,3091.4,3110.16,3037.31,1660650288,3100.45,2886.85,2673.26,90.23,86.5,97.7,0,3307.19,2651.71
2021-05-06,3059.58,3014.81,3059.58,2961.99,1655226845,3114.97,2894.98,2675.0,80.41,84.47,72.28,0,3320.08,2662.04
2021-05-07,3021.87,2910.41,3026.85,2910.41,1448934237,3117.04,2898.92,2680.81,54.96,74.63,15.62,2,3321.66,2663.32
2021-05-10,2920.42,2921.72,2960.33,2901.08,1435007284,3118.81,2904.65,2690.49,39.93,63.07,-6.33,2,3322.19,2663.74
2021-05-11,2898.8,2921.34,2932.48,2864.05,1299950443,3120.61,2909.37,2698.12,34.38,53.5,-3.87,2,3320.19,2662.13
2021-05-12,2913.06,2960.36,2965.21,2887.21,1247889859,3122.31,2918.22,2714.12,35.96,47.66,12.58,2,3316.4,2659.09
2021-05-13,2922.73,2943.62,2967.62,2912.52,1407997692,3112.22,2929.4,2746.59,34.75,43.36,17.55,2,3313.54,2656.8
2021-05-14,2954.17,3033.81,3039.73,2942.98,1874592958,3110.67,2943.95,2777.23,46.16,44.29,49.9,2,3318.84,2661.05
2021-05-17,3049.02,3112.74,3130.2,3049.02,1930083843,3128.62,2959.37,2790.11,61.92,50.17,85.43,2,3325.74,2666.59
2021-05-18,3108.63,3090.12,3128.94,3068.76,1411904401,3133.95,2974.34,2814.73,69.59,56.64,95.5,2,3330.04,2670.03
2021-05-19,3081.22,3114.72,3128.6,3075.8,1422846944,3135.91,2990.91,2845.91,77.79,63.69,105.99,2,3332.63,2672.1
2021-05-20,3113.55,3143.62,3158.45,3112.56,1565064215,3156.09,3003.15,2850.21,83.51,70.3,109.94,2,3346.92,2683.57
2021-05-21,3162.79,3113.26,3171.9,3098.24,1631709818,3165.84,3014.01,2862.18,82.66,74.42,99.14,2,3369.44,2701.62
2021-05-24,3128.78,3139.69,3140.95,3075.45,1682743923,3179.52,3025.15,2870.77,84.67,77.84,98.33,2,3393.63,2721.02
2021-05-25,3155.27,3227.36,3232.74,3151.9,1891591527,3211.91,3039.55,2867.18,89.22,81.63,104.4,0,3427.6,2748.26
2021-05-26,3226.7,3196.85,3228.77,3185.77,1838375624,3233.63,3049.66,2865.7,88.68,83.98,98.09,0,3453.85,2769.31
2021-05-27,3192.04,3226.11,3238.45,3169.03,1808447713,3257.75,3062.5,2867.25,90.28,86.08,98.69,0,3485.21,2794.45
2021-05-28,3226.08,3232.29,3285.28,3215.03,1881841885,3280.02,3074.81,2869.6,85.37,85.84,84.41,0,3507.24,2812.11
2021-05-31,3246.15,3309.07,3309.75,3246.15,1899433882,3316.43,3087.74,2859.04,90.15,87.28,95.88,0,3529.03,2829.59
2021-06-01,3290.53,3300.16,3307.47,3242.9,1760017205,3346.03,3100.17,2854.32,92.07,88.87,98.45,0,3552.35,2848.28
2021-06-02,3309.18,3243.02,3310.49,3228.85,1692018883,3361.29,3107.75,2854.22,85.14,87.63,80.17,0,3566.59,2859.7
2021-06-03,3241.16,3201.78,3255.16,3201.23,1727316717,3370.03,3117.1,2864.18,74.68,83.31,57.41,2,3573.04,2864.87
2021-06-04,3194.39,3242.61,3281.26,3183.67,1738800375,3373.45,3133.71,2893.98,68.85,78.49,49.57,2,3587.4,2876.39
2021-06-07,3240.95,3228.24,3241.77,3197.91,1637533365,3371.15,3149.04,2926.93,59.85,72.28,35.0,2,3597.23,2884.27
2021-06-08,3227.27,3208.57,3275.78,3185.22,1822250798,3360.5,3163.4,2966.3,49.22,64.59,18.47,2,3595.15,2882.59
2021-06-09,3203.15,3207.63,3222.18,3183.06,1540221922,3350.07,3175.76,3001.46,39.24,56.14,5.44,2,3596.34,2883.55
2021-06-10,3213.44,3285.51,3301.16,3213.44,2191068388,3337.23,3192.86,3048.48,52.96,55.08,48.72,2,3602.94,2888.84
2021-06-11,3305.53,3298.5,3320.26,3266.36,2349642952,3337.68,3206.09,3074.5,63.35,57.84,74.38,2,3610.28,2894.73
2021-06-15,3298.21,3262.19,3306.44,3240.52,1642701191,3339.98,3213.57,3087.15,61.46,59.05,66.29,2,3605.08,2890.56
2021-06-16,3258.6,3125.7,3258.69,3122.81,1809339768,3335.61,3215.34,3095.08,41.46,53.18,18.02,2,3585.72,2875.03
2021-06-17,3133.91,3188.59,3197.54,3133.91,1491015371,3330.96,3219.04,3107.11,38.75,48.37,19.49,2,3579.67,2870.19
2021-06-18,3210.14,3239.23,3260.73,3198.29,1545937501,3330.49,3223.82,3117.14,45.48,47.41,41.64,2,3583.83,2873.52
2021-06-21,3235.69,3270.58,3288.74,3205.36,1685651497,3327.21,3231.68,3136.16,55.27,50.03,65.75,2,3586.94,2876.01
2021-06-22,3273.63,3281.99,3291.18,3220.42,1593155416,3326.75,3238.8,3150.85,63.72,54.59,81.97,2,3592.9,2880.8
2021-06-23,3288.76,3318.95,3341.96,3266.9,1844444016,3337.77,3243.38,3148.98,72.31,60.5,95.94,2,3605.15,2890.62
2021-06-24,3326.33,3279.16,3328.56,3260.03,1600247302,3340.58,3247.49,3154.4,71.99,64.33,87.31,2,3613.09,2896.99
2021-06-25,3288.27,3347.7,3355.88,3286.27,1756998752,3355.72,3253.57,3151.42,80.16,69.61,101.26,2,3620.0,2902.52
2021-06-28,3356.22,3412.86,3422.73,3345.21,1639162697,3385.45,3262.6,3139.75,85.67,74.96,107.1,2,3632.69,2912.7
2021-06-29,3438.88,3406.24,3445.87,3392.63,1667999771,3404.18,3267.46,3130.74,86.21,78.71,101.22,2,3648.68,2925.52
2021-06-30,3418.81,3477.18,3484.19,3389.96,1503998951,3440.51,3276.31,3112.11,89.99,82.47,105.03,2,3687.7,2956.8
2021-07-01,3486.78,3455.36,3500.74,3431.77,1840942010,3467.76,3286.93,3106.09,88.21,84.38,95.85,0,3717.31,2980.54
2021-07-02,3429.61,3333.9,3429.61,3329.82,1839155256,3471.07,3293.53,3116.0,72.3,80.36,56.19,2,3727.82,2988.97
2021-07-05,3332.49,3352.12,3387.1,3318.34,1799777524,3476.68,3299.01,3121.34,60.95,73.89,35.08,2,3736.87,2996.23
2021-07-06,3359.26,3291.99,3367.75,3240.87,1783406051,3476.93,3302.2,3127.46,47.19,64.99,11.6,2,3737.98,2997.12
2021-07-07,3278.13,3409.59,3419.7,3261.32,1783799734,3487.41,3312.25,3137.08,53.1,61.03,37.25,2,3748.04,3005.18
2021-07-08,3435.31,3432.96,3469.6,3418.7,2219796963,3499.3,3323.51,3147.73,60.04,60.7,58.73,2,3765.11,3018.87
2021-07-09,3413.02,3409.31,3428.3,3334.27,1898038709,3508.39,3329.7,3151.02,61.63,61.01,62.88,2,3771.95,3024.35
2021-07-12,3453.01,3534.76,3554.07,3426.01,2641813642,3540.48,3341.52,3142.55,72.37,64.8,87.51,2,3785.48,3035.2
2021-07-13,3518.53,3514.98,3560.88,3478.27,2174902358,3563.22,3354.16,3145.1,76.8,68.8,92.8,2,3797.55,3044.88
2021-07-14,3491.42,3488.63,3539.55,3464.92,2038529220,3560.9,3372.3,3183.71,77.01,71.53,87.95,2,3798.82,3045.9
2021-07-15,3476.11,3537.39,3537.39,3453.35,1866571021,3571.54,3389.74,3207.94,82.22,75.1,96.48,2,3807.92,3053.2
2021-07-16,3525.27,3432.65,3525.27,3428.98,1802726567,3568.28,3399.41,3230.55,74.79,74.99,74.39,2,3818.89,3061.99
2021-07-19,3438.2,3449.53,3482.09,3420.4,1902860260,3567.66,3408.36,3249.06,70.8,73.6,65.22,2,3829.7,3070.66
2021-07-20,3431.0,3463.79,3491.05,3418.76,1547719303,3567.34,3417.45,3267.56,66.25,71.15,56.46,2,3848.77,3085.95
2021-07-21,3480.7,3560.05,3568.7,3473.15,2293918933,3584.46,3429.51,3274.55,76.27,72.86,83.1,2,3865.47,3099.34
2021-07-22,3572.44,3544.44,3576.12,3512.72,2079196518,3589.16,3442.77,3296.38,77.47,74.4,83.62,2,3877.84,3109.26
2021-07-23,3539.42,3469.87,3542.28,3461.62,2191287189,3588.95,3448.88,3308.81,62.47,70.42,46.58,2,3884.57,3114.65
2021-07-26,3450.9,3371.23,3464.74,3292.2,2347539263,3590.14,3446.8,3303.45,50.93,63.92,24.94,2,3866.41,3100.1
2021-07-27,3384.46,3232.84,3423.45,3232.84,2461729507,3608.64,3438.13,3267.62,33.95,53.93,-6.01,2,3835.1,3074.99
2021-07-28,3204.31,3284.92,3306.5,3157.99,2208706946,3610.43,3428.52,3246.6,32.75,46.87,4.51,2,3812.48,3056.86
2021-07-29,3375.33,3459.72,3467.9,3338.13,2321724920,3610.79,3428.73,3246.68,45.89,46.55,44.58,2,3803.86,3049.94
2021-07-30,3454.03,3440.18,3479.38,3402.33,2328872370,3610.85,3434.05,3257.25,53.09,48.73,61.81,2,3804.7,3050.61
2021-08-02,3448.26,3493.36,3500.33,3399.64,2600492573,3615.52,3441.11,3266.69,62.13,53.19,80.0,2,3809.56,3054.52
2021-08-03,3490.86,3477.23,3517.1,3447.14,2771062806,3611.28,3450.37,3289.46,66.87,57.75,85.1,2,3811.06,3055.71
2021-08-04,3463.73,3563.13,3564.27,3445.05,2387362576,3624.98,3458.05,3291.12,77.82,64.44,104.57,2,3811.4,3055.99
2021-08-05,3547.84,3532.5,3569.84,3507.03,2335486035,3632.58,3463.03,3293.47,82.19,70.36,105.86,2,3810.07,3054.92
2021-08-06,3539.97,3490.9,3548.34,3469.12,2074003115,3635.22,3467.1,3298.99,81.74,74.15,96.91,2,3812.41,3056.79
2021-08-09,3455.7,3456.75,3466.88,3412.86,1963652726,3628.45,3463.2,3297.96,78.67,75.66,84.7,2,3821.9,3064.41
2021-08-10,3453.85,3468.67,3470.97,3422.38,1934341344,3624.46,3460.89,3297.32,71.23,74.18,65.32,2,3848.08,3085.4
2021-08-11,3457.79,3437.06,3471.94,3422.86,1845874732,3621.67,3458.31,3294.95,54.81,67.73,28.99,2,3864.96,3098.94
2021-08-12,3413.52,3386.43,3439.41,3379.42,1899990727,3612.76,3450.76,3288.77,37.77,57.74,-2.17,2,3856.83,3092.41
2021-08-13,3360.52,3345.13,3432.82,3328.7,1811304157,3614.71,3446.39,3278.07,27.45,47.64,-12.93,2,3846.28,3083.95
2021-08-16,3330.82,3301.39,3346.8,3288.05,1778779618,3618.74,3438.98,3259.22,19.88,38.39,-17.14,2,3824.97,3066.87
2021-08-17,3311.95,3224.15,3326.08,3211.24,2096777029,3629.11,3427.0,3224.89,14.45,30.41,-17.46,2,3796.88,3044.34
2021-08-18,3238.26,3248.37,3269.22,3219.05,1969415970,3618.1,3411.41,3204.73,13.31,24.71,-9.5,1,3761.94,3016.33
2021-08-19,3259.09,3278.36,3304.43,3231.36,1778258478,3603.08,3398.11,3193.14,17.45,22.29,7.78,1,3733.73,2993.71
2021-08-20,3256.49,3192.9,3265.63,3162.76,2124570979,3604.8,3384.26,3163.72,14.88,19.82,5.01,1,3700.65,2967.19
2021-08-23,3218.97,3293.77,3296.36,3202.81,2107833945,3604.4,3380.39,3156.38,24.05,21.23,29.68,2,3682.56,2952.68
2021-08-24,3301.86,3330.58,3351.93,3269.86,2036046601,3600.28,3385.27,3170.27,36.25,26.24,56.28,2,3667.23,2940.39
2021-08-25,3330.81,3348.66,3348.89,3295.46,1856699046,3599.27,3388.46,3177.65,47.11,33.2,74.95,2,3657.42,2932.53
2021-08-26,3361.91,3264.45,3368.65,3262.68,1824250078,3593.45,3378.7,3163.95,47.87,38.09,67.44,2,3643.88,2921.67
2021-08-27,3259.15,3257.07,3296.68,3243.18,1816022022,3588.6,3369.54,3150.49,47.18,41.12,59.31,2,3634.11,2913.83
2021-08-30,3275.97,3271.8,3316.63,3249.87,2174886971,3573.73,3358.46,3143.2,49.11,43.78,59.76,2,3630.82,2911.2
2021-08-31,3273.81,3214.12,3273.81,3181.35,2139189272,3562.09,3345.31,3128.53,41.05,42.87,37.42,2,3629.71,2910.31
2021-09-01,3214.17,3186.85,3222.47,3128.27,2215460437,3529.25,3326.5,3123.74,35.49,40.41,25.65,2,3622.88,2904.83
2021-09-02,3181.26,3138.8,3200.04,3133.76,1971791708,3502.05,3306.81,3111.57,25.12,35.32,4.73,2,3607.39,2892.41
2021-09-03,3150.3,3102.14,3165.21,3088.78,2201627984,3482.84,3287.37,3091.9,18.34,29.66,-4.3,2,3597.31,2884.33
2021-09-06,3106.26,3228.09,3231.57,3085.15,2286917435,3456.63,3275.94,3095.25,29.03,29.45,28.2,2,3590.02,2878.49
2021-09-07,3222.43,3251.49,3256.53,3203.68,2096827348,3422.78,3265.08,3107.38,38.91,32.6,51.53,2,3581.25,2871.45
2021-09-08,3259.53,3219.95,3282.45,3215.47,2659713741,3391.66,3254.22,3116.79,45.35,36.85,62.35,2,3566.96,2859.99
2021-09-09,3224.45,3221.94,3244.07,3174.03,2059819366,3369.82,3246.0,3122.18,49.93,41.21,67.37,2,3562.24,2856.21
2021-09-10,3207.86,3232.01,3241.87,3189.97,2070244732,3355.57,3240.34,3125.12,58.1,46.84,80.62,2,3559.46,2853.98
2021-09-13,3231.39,3194.27,3260.33,3183.44,2171507261,3348.31,3234.99,3121.67,57.17,50.28,70.94,2,3550.85,2847.08
2021-09-14,3199.41,3236.55,3275.94,3197.9,2011054033,3348.82,3235.61,3122.39,63.69,54.75,81.57,2,3553.34,2849.08
2021-09-15,3233.15,3200.4,3234.13,3185.65,1782738883,3347.27,3233.21,3119.15,61.93,57.15,71.5,2,3554.85,2850.28
2021-09-16,3199.46,3128.84,3199.46,3127.79,1895983126,3346.39,3225.73,3105.08,48.67,54.32,37.37,2,3553.74,2849.4
2021-09-17,3124.32,3193.26,3201.45,3122.32,1658646637,3346.39,3225.75,3105.12,47.21,51.95,37.74,2,3563.85,2857.51
2021-09-22,3144.45,3164.33,3199.77,3141.24,1242631867,3338.5,3219.28,3100.06,40.22,48.04,24.58,2,3556.78,2851.83
2021-09-23,3197.26,3182.47,3210.64,3160.58,1609038530,3320.45,3211.87,3103.3,39.87,45.32,28.96,2,3549.12,2845.69
2021-09-24,3176.87,3207.82,3250.14,3169.5,1602229532,3293.44,3204.83,3116.23,45.13,45.25,44.88,2,3547.77,2844.61
2021-09-27,3228.07,3231.58,3280.3,3211.61,2010395822,3288.47,3203.19,3117.91,53.14,47.88,63.65,2,3548.84,2845.47
2021-09-28,3219.38,3211.45,3272.94,3202.62,1355491233,3282.67,3200.91,3119.15,54.23,50.0,62.7,2,3546.56,2843.64
2021-09-29,3181.98,3175.15,3209.69,3165.49,1454813254,3271.7,3196.08,3120.45,47.3,49.1,43.71,2,3544.44,2841.93
2021-09-30,3188.39,3244.65,3257.67,3180.91,1293280572,3275.81,3197.6,3119.39,57.35,51.85,68.34,2,3545.33,2842.66
2021-10-08,3259.46,3243.2,3285.73,3224.06,1607663976,3280.9,3200.42,3119.94,62.89,55.53,77.61,2,3550.09,2846.46
2021-10-11,3242.18,3196.19,3257.36,3190.66,1490665722,3278.71,3203.29,3127.87,54.6,55.22,53.37,2,3557.56,2852.46
2021-10-12,3194.01,3138.26,3196.71,3106.47,1496087833,3271.99,3205.1,3138.2,42.31,50.92,25.1,2,3551.46,2847.56
2021-10-13,3141.42,3210.16,3211.34,3140.02,1225224287,3270.31,3204.2,3138.08,47.49,49.77,42.92,2,3556.54,2851.64
2021-10-14,3216.86,3215.74,3238.15,3204.92,1146380946,3265.16,3202.41,3139.66,51.98,50.51,54.92,2,3560.24,2854.6
2021-10-15,3198.89,3276.32,3284.65,3187.4,1449230915,3275.49,3205.23,3134.96,66.24,55.75,87.2,2,3567.84,2860.7
2021-10-18,3287.04,3276.48,3287.04,3231.05,1547072167,3284.55,3207.96,3131.36,75.54,62.35,101.93,2,3572.82,2864.7
2021-10-19,3293.8,3297.29,3310.02,3273.55,1394492962,3296.69,3211.22,3125.75,81.61,68.77,107.29,2,3582.35,2872.34
2021-10-20,3304.55,3285.12,3320.33,3276.82,1338093755,3306.63,3215.76,3124.9,82.25,73.26,100.23,2,3594.56,2882.12
2021-10-21,3286.27,3279.49,3304.01,3256.85,1209423734,3312.59,3217.91,3123.23,81.8,76.11,93.19,2,3598.43,2885.22
2021-10-22,3290.54,3284.91,3309.56,3268.94,1212604547,3320.77,3222.14,3123.5,82.35,78.19,90.66,2,3603.06,2888.94
2021-10-25,3303.22,3338.62,3342.22,3302.49,1589651123,3333.93,3232.62,3131.32,87.64,81.34,100.24,2,3618.87,2901.61
2021-10-26,3370.79,3327.54,3370.79,3322.19,2027440632,3346.92,3239.34,3131.76,83.9,82.19,87.31,2,3639.88,2918.46
2021-10-27,3321.64,3308.96,3324.35,3283.73,1844967975,3352.44,3246.57,3140.7,78.03,80.8,72.47,0,3650.84,2927.25
2021-10-28,3301.91,3278.36,3335.93,3266.31,1544309085,3353.82,3251.36,3148.91,63.3,74.97,39.97,2,3657.79,2932.83
2021-10-29,3275.83,3350.67,3358.35,3253.04,2023713278,3367.53,3258.51,3149.48,69.84,73.26,63.0,2,3666.05,2939.44
2021-11-01,3341.47,3331.91,3374.54,3302.96,1947917496,3376.3,3263.52,3150.75,68.2,71.57,61.45,2,3672.2,2944.38
2021-11-02,3329.41,3339.6,3373.18,3307.5,1918299128,3384.69,3269.93,3155.17,69.21,70.79,66.07,2,3676.89,2948.14
2021-11-03,3334.41,3327.09,3363.75,3301.44,1589421641,3386.13,3277.53,3168.92,66.46,69.34,60.69,2,3681.55,2951.88
2021-11-04,3351.3,3362.25,3380.21,3344.76,1707826066,3396.88,3283.41,3169.94,72.93,70.54,77.71,2,3690.74,2959.24
2021-11-05,3354.38,3352.75,3383.3,3347.16,2139871786,3404.62,3288.89,3173.15,74.14,71.74,78.93,2,3698.27,2965.28
2021-11-08,3353.89,3380.29,3393.39,3341.6,2020312153,3412.14,3298.09,3184.04,79.65,74.37,90.19,2,3702.9,2968.99
2021-11-09,3400.97,3409.94,3409.94,3377.51,1689110912,3409.97,3311.67,3213.38,86.43,78.39,102.51,2,3712.04,2976.32
2021-11-10,3388.05,3399.66,3403.31,3338.46,2208643374,3414.91,3321.15,3227.39,88.77,81.85,102.61,0,3722.11,2984.39
2021-11-11,3396.65,3433.24,3443.96,3393.98,2315322427,3424.81,3332.02,3239.24,90.01,84.57,100.88,0,3739.3,2998.18
2021-11-12,3436.26,3430.14,3446.04,3409.48,2130434599,3438.08,3339.72,3241.35,89.67,86.27,96.47,0,3748.12,3005.25
2021-11-15,3435.62,3401.87,3435.68,3387.53,2215442004,3443.41,3345.98,3248.56,82.93,85.16,78.48,2,3755.89,3011.48
2021-11-16,3400.34,3393.71,3423.52,3389.55,2392650828,3447.66,3350.81,3253.95,72.41,80.91,55.41,2,3761.89,3016.29
2021-11-17,3413.43,3421.33,3425.57,3400.77,1992597391,3454.19,3357.62,3261.04,73.95,78.59,64.67,2,3772.35,3024.68
2021-11-18,3416.64,3383.91,3416.64,3374.01,2145652401,3453.03,3362.84,3272.64,63.38,73.52,43.11,2,3774.76,3026.61
2021-11-19,3385.83,3418.96,3419.75,3378.38,1793116678,3455.39,3369.54,3283.69,67.2,71.41,58.77,2,3782.11,3032.5
2021-11-22,3434.57,3505.73,3505.73,3430.59,2016446523,3480.9,3377.9,3274.89,78.13,73.65,87.09,2,3796.03,3043.67
2021-11-23,3501.22,3492.77,3508.9,3482.69,2122035630,3497.82,3386.16,3274.49,81.43,76.25,91.81,2,3805.23,3051.04
